id,x_dot,y_dot,r_dot
1.74200e+03,4.39637e+03,3.20585e+03,1.00157e+01
1.74300e+03,4.30512e+03,3.26153e+03,1.00128e+01
1.74400e+03,4.21390e+03,3.31719e+03,1.00096e+01
1.74500e+03,4.12272e+03,3.37284e+03,1.00062e+01
1.74600e+03,4.03157e+03,3.42848e+03,1.00026e+01
1.74700e+03,3.94046e+03,3.48410e+03,9.99866e+00
1.74800e+03,3.84939e+03,3.53971e+03,9.99458e+00
1.74900e+03,3.75837e+03,3.59529e+03,9.99030e+00
1.75000e+03,3.66739e+03,3.65085e+03,9.98589e+00
1.75100e+03,3.57645e+03,3.70639e+03,9.98129e+00
1.75200e+03,3.48557e+03,3.76190e+03,9.97656e+00
1.75300e+03,3.39473e+03,3.81739e+03,9.97177e+00
1.75400e+03,3.30394e+03,3.87286e+03,9.96683e+00
1.75500e+03,3.21321e+03,3.92829e+03,9.96185e+00
1.75600e+03,3.12253e+03,3.98369e+03,9.95673e+00
1.75700e+03,3.03190e+03,4.03907e+03,9.95153e+00
1.75800e+03,2.94133e+03,4.09441e+03,9.94619e+00
1.75900e+03,2.85082e+03,4.14973e+03,9.94077e+00
1.76000e+03,2.76036e+03,4.20501e+03,9.93513e+00
1.76100e+03,2.66997e+03,4.26025e+03,9.92930e+00
1.76200e+03,2.57964e+03,4.31546e+03,9.92322e+00
1.76300e+03,2.48937e+03,4.37064e+03,9.91680e+00
1.76400e+03,4.94176e+03,2.76482e+03,1.00261e+01
1.76500e+03,4.85041e+03,2.82050e+03,1.00250e+01
1.76600e+03,4.75907e+03,2.87619e+03,1.00238e+01
1.76700e+03,4.66774e+03,2.93189e+03,1.00221e+01
1.76800e+03,4.57642e+03,2.98758e+03,1.00202e+01
1.76900e+03,4.48513e+03,3.04327e+03,1.00180e+01
1.77000e+03,4.39386e+03,3.09896e+03,1.00154e+01
1.77100e+03,4.30261e+03,3.15464e+03,1.00126e+01
1.77200e+03,4.21139e+03,3.21031e+03,1.00096e+01
1.77300e+03,4.12020e+03,3.26598e+03,1.00062e+01
1.77400e+03,4.02905e+03,3.32163e+03,1.00026e+01
1.77500e+03,3.93793e+03,3.37727e+03,9.99873e+00
1.77600e+03,3.84685e+03,3.43289e+03,9.99474e+00
1.77700e+03,3.75582e+03,3.48849e+03,9.99050e+00
1.77800e+03,3.66483e+03,3.54408e+03,9.98611e+00
1.77900e+03,3.57388e+03,3.59964e+03,9.98158e+00
1.78000e+03,3.48299e+03,3.65518e+03,9.97690e+00
1.78100e+03,3.39214e+03,3.71069e+03,9.97211e+00
1.78200e+03,3.30134e+03,3.76618e+03,9.96721e+00
1.78300e+03,3.21060e+03,3.82164e+03,9.96223e+00
1.78400e+03,3.11990e+03,3.87708e+03,9.95715e+00
1.78500e+03,3.02926e+03,3.93248e+03,9.95195e+00
1.78600e+03,2.93868e+03,3.98786e+03,9.94666e+00
1.78700e+03,2.84815e+03,4.04321e+03,9.94124e+00
1.78800e+03,2.75768e+03,4.09852e+03,9.93568e+00
1.78900e+03,2.66727e+03,4.15380e+03,9.92990e+00
1.79000e+03,2.57692e+03,4.20905e+03,9.92384e+00
1.79100e+03,2.48664e+03,4.26426e+03,9.91748e+00
1.79200e+03,4.93924e+03,2.65794e+03,1.00254e+01
1.79300e+03,4.84789e+03,2.71362e+03,1.00244e+01
1.79400e+03,4.75656e+03,2.76930e+03,1.00231e+01
1.79500e+03,4.66523e+03,2.82500e+03,1.00216e+01
1.79600e+03,4.57392e+03,2.88069e+03,1.00197e+01
1.79700e+03,4.48262e+03,2.93638e+03,1.00176e+01
1.79800e+03,4.39135e+03,2.99207e+03,1.00151e+01
1.79900e+03,4.30010e+03,3.04776e+03,1.00124e+01
1.80000e+03,4.20888e+03,3.10344e+03,1.00094e+01
1.80100e+03,4.11769e+03,3.15912e+03,1.00060e+01
1.80200e+03,4.02653e+03,3.21478e+03,1.00025e+01
1.80300e+03,3.93541e+03,3.27043e+03,9.99875e+00
1.80400e+03,3.84432e+03,3.32607e+03,9.99480e+00
1.80500e+03,3.75328e+03,3.38169e+03,9.99060e+00
1.80600e+03,3.66228e+03,3.43730e+03,9.98627e+00
1.80700e+03,3.57133e+03,3.49288e+03,9.98181e+00
1.80800e+03,3.48042e+03,3.54844e+03,9.97716e+00
1.80900e+03,3.38956e+03,3.60398e+03,9.97240e+00
1.81000e+03,3.29876e+03,3.65950e+03,9.96754e+00
1.81100e+03,3.20800e+03,3.71498e+03,9.96260e+00
1.81200e+03,3.11729e+03,3.77045e+03,9.95752e+00
1.81300e+03,3.02664e+03,3.82588e+03,9.95239e+00
1.81400e+03,2.93604e+03,3.88129e+03,9.94706e+00
1.81500e+03,2.84550e+03,3.93667e+03,9.94169e+00
1.81600e+03,2.75502e+03,3.99201e+03,9.93616e+00
1.81700e+03,2.66460e+03,4.04733e+03,9.93037e+00
1.81800e+03,2.57423e+03,4.10261e+03,9.92441e+00
1.81900e+03,2.48393e+03,4.15786e+03,9.91809e+00
1.82000e+03,4.93671e+03,2.55108e+03,1.00245e+01
1.82100e+03,4.84537e+03,2.60676e+03,1.00236e+01
1.82200e+03,4.75404e+03,2.66244e+03,1.00224e+01
1.82300e+03,4.66272e+03,2.71813e+03,1.00209e+01
1.82400e+03,4.57141e+03,2.77382e+03,1.00192e+01
1.82500e+03,4.48012e+03,2.82951e+03,1.00171e+01
1.82600e+03,4.38885e+03,2.88521e+03,1.00146e+01
1.82700e+03,4.29760e+03,2.94090e+03,1.00120e+01
1.82800e+03,4.20638e+03,2.99659e+03,1.00091e+01
1.82900e+03,4.11519e+03,3.05227e+03,1.00058e+01
1.83000e+03,4.02402e+03,3.10794e+03,1.00023e+01
1.83100e+03,3.93290e+03,3.16361e+03,9.99869e+00
1.83200e+03,3.84181e+03,3.21926e+03,9.99474e+00
1.83300e+03,3.75076e+03,3.27489e+03,9.99065e+00
1.83400e+03,3.65975e+03,3.33051e+03,9.98636e+00
1.83500e+03,3.56879e+03,3.38612e+03,9.98193e+00
1.83600e+03,3.47788e+03,3.44170e+03,9.97733e+00
1.83700e+03,3.38701e+03,3.49726e+03,9.97262e+00
1.83800e+03,3.29619e+03,3.55280e+03,9.96779e+00
1.83900e+03,3.20542e+03,3.60832e+03,9.96288e+00
1.84000e+03,3.11470e+03,3.66380e+03,9.95782e+00
1.84100e+03,3.02404e+03,3.71927e+03,9.95269e+00
1.84200e+03,2.93343e+03,3.77470e+03,9.94746e+00
1.84300e+03,2.84287e+03,3.83011e+03,9.94208e+00
1.84400e+03,2.75238e+03,3.88549e+03,9.93652e+00
1.84500e+03,2.66194e+03,3.94084e+03,9.93080e+00
1.84600e+03,2.57156e+03,3.99615e+03,9.92487e+00
1.84700e+03,2.48125e+03,4.05143e+03,9.91866e+00
1.84800e+03,4.93419e+03,2.44425e+03,1.00235e+01
1.84900e+03,4.84286e+03,2.49992e+03,1.00227e+01
1.85000e+03,4.75153e+03,2.55560e+03,1.00216e+01
1.85100e+03,4.66022e+03,2.61128e+03,1.00201e+01
1.85200e+03,4.56892e+03,2.66697e+03,1.00184e+01
1.85300e+03,4.47763e+03,2.72266e+03,1.00164e+01
1.85400e+03,4.38636e+03,2.77836e+03,1.00141e+01
1.85500e+03,4.29511e+03,2.83405e+03,1.00115e+01
1.85600e+03,4.20389e+03,2.88974e+03,1.00087e+01
1.85700e+03,4.11269e+03,2.94543e+03,1.00055e+01
1.85800e+03,4.02153e+03,3.00111e+03,1.00021e+01
1.85900e+03,3.93040e+03,3.05679e+03,9.99847e+00
1.86000e+03,3.83931e+03,3.11245e+03,9.99465e+00
1.86100e+03,3.74825e+03,3.16810e+03,9.99060e+00
1.86200e+03,3.65724e+03,3.22374e+03,9.98638e+00
1.86300e+03,3.56627e+03,3.27936e+03,9.98199e+00
1.86400e+03,3.47534e+03,3.33496e+03,9.97747e+00
1.86500e+03,3.38447e+03,3.39054e+03,9.97278e+00
1.86600e+03,3.29364e+03,3.44610e+03,9.96799e+00
1.86700e+03,3.20286e+03,3.50164e+03,9.96310e+00
1.86800e+03,3.11213e+03,3.55715e+03,9.95804e+00
1.86900e+03,3.02145e+03,3.61264e+03,9.95298e+00
1.87000e+03,2.93083e+03,3.66811e+03,9.94775e+00
1.87100e+03,2.84027e+03,3.72354e+03,9.94238e+00
1.87200e+03,2.74976e+03,3.77895e+03,9.93690e+00
1.87300e+03,2.65930e+03,3.83433e+03,9.93120e+00
1.87400e+03,2.56891e+03,3.88967e+03,9.92529e+00
1.87500e+03,2.47858e+03,3.94499e+03,9.91909e+00
1.87600e+03,4.93166e+03,2.33746e+03,1.00225e+01
1.87700e+03,4.84034e+03,2.39311e+03,1.00218e+01
1.87800e+03,4.74903e+03,2.44878e+03,1.00207e+01
1.87900e+03,4.65772e+03,2.50446e+03,1.00194e+01
1.88000e+03,4.56642e+03,2.56014e+03,1.00176e+01
1.88100e+03,4.47514e+03,2.61583e+03,1.00157e+01
1.88200e+03,4.38387e+03,2.67153e+03,1.00134e+01
1.88300e+03,4.29263e+03,2.72722e+03,1.00109e+01
1.88400e+03,4.20141e+03,2.78292e+03,1.00082e+01
1.88500e+03,4.11021e+03,2.83861e+03,1.00050e+01
1.88600e+03,4.01905e+03,2.89430e+03,1.00018e+01
1.88700e+03,3.92791e+03,2.94998e+03,9.99822e+00
1.88800e+03,3.83682e+03,3.00565e+03,9.99445e+00
1.88900e+03,3.74576e+03,3.06131e+03,9.99045e+00
1.89000e+03,3.65474e+03,3.11696e+03,9.98630e+00
1.89100e+03,3.56376e+03,3.17260e+03,9.98199e+00
1.89200e+03,3.47283e+03,3.22822e+03,9.97750e+00
1.89300e+03,3.38194e+03,3.28382e+03,9.97289e+00
1.89400e+03,3.29110e+03,3.33940e+03,9.96812e+00
1.89500e+03,3.20031e+03,3.39496e+03,9.96326e+00
1.89600e+03,3.10958e+03,3.45050e+03,9.95828e+00
1.89700e+03,3.01889e+03,3.50601e+03,9.95320e+00
1.89800e+03,2.92826e+03,3.56150e+03,9.94800e+00
1.89900e+03,2.83768e+03,3.61696e+03,9.94266e+00
1.90000e+03,2.74715e+03,3.67240e+03,9.93719e+00
1.90100e+03,2.65669e+03,3.72781e+03,9.93151e+00
1.90200e+03,2.56628e+03,3.78318e+03,9.92562e+00
1.90300e+03,2.47594e+03,3.83853e+03,9.91948e+00
1.90400e+03,4.92914e+03,2.23069e+03,1.00215e+01
1.90500e+03,4.83783e+03,2.28634e+03,1.00207e+01
1.90600e+03,4.74652e+03,2.34200e+03,1.00196e+01
1.90700e+03,4.65522e+03,2.39767e+03,1.00183e+01
1.90800e+03,4.56393e+03,2.45334e+03,1.00168e+01
1.90900e+03,4.47266e+03,2.50903e+03,1.00149e+01
1.91000e+03,4.38139e+03,2.56472e+03,1.00127e+01
1.91100e+03,4.29015e+03,2.62041e+03,1.00103e+01
1.91200e+03,4.19893e+03,2.67611e+03,1.00076e+01
1.91300e+03,4.10774e+03,2.73180e+03,1.00046e+01
1.91400e+03,4.01657e+03,2.78750e+03,1.00013e+01
1.91500e+03,3.92544e+03,2.84318e+03,9.99784e+00
1.91600e+03,3.83434e+03,2.89886e+03,9.99414e+00
1.91700e+03,3.74328e+03,2.95454e+03,9.99025e+00
1.91800e+03,3.65225e+03,3.01020e+03,9.98613e+00
1.91900e+03,3.56127e+03,3.06585e+03,9.98187e+00
1.92000e+03,3.47033e+03,3.12148e+03,9.97747e+00
1.92100e+03,3.37943e+03,3.17710e+03,9.97288e+00
1.92200e+03,3.28859e+03,3.23270e+03,9.96821e+00
1.92300e+03,3.19779e+03,3.28828e+03,9.96337e+00
1.92400e+03,3.10704e+03,3.34384e+03,9.95842e+00
1.92500e+03,3.01634e+03,3.39937e+03,9.95337e+00
1.92600e+03,2.92570e+03,3.45489e+03,9.94819e+00
1.92700e+03,2.83511e+03,3.51038e+03,9.94287e+00
1.92800e+03,2.74457e+03,3.56584e+03,9.93743e+00
1.92900e+03,2.65409e+03,3.62127e+03,9.93180e+00
1.93000e+03,2.56368e+03,3.67668e+03,9.92595e+00
1.93100e+03,2.47332e+03,3.73206e+03,9.91980e+00
1.93200e+03,4.92662e+03,2.12396e+03,1.00202e+01
1.93300e+03,4.83532e+03,2.17959e+03,1.00195e+01
1.93400e+03,4.74402e+03,2.23524e+03,1.00186e+01
1.93500e+03,4.65273e+03,2.29090e+03,1.00173e+01
1.93600e+03,4.56145e+03,2.34658e+03,1.00158e+01
1.93700e+03,4.47018e+03,2.40225e+03,1.00140e+01
1.93800e+03,4.37892e+03,2.45794e+03,1.00119e+01
1.93900e+03,4.28768e+03,2.51363e+03,1.00095e+01
1.94000e+03,4.19647e+03,2.56933e+03,1.00069e+01
1.94100e+03,4.10527e+03,2.62502e+03,1.00040e+01
1.94200e+03,4.01411e+03,2.68072e+03,1.00008e+01
1.94300e+03,3.92297e+03,2.73641e+03,9.99738e+00
1.94400e+03,3.83187e+03,2.79209e+03,9.99380e+00
1.94500e+03,3.74081e+03,2.84777e+03,9.98995e+00
1.94600e+03,3.64978e+03,2.90344e+03,9.98594e+00
1.94700e+03,3.55879e+03,2.95910e+03,9.98175e+00
1.94800e+03,3.46784e+03,3.01475e+03,9.97734e+00
1.94900e+03,3.37694e+03,3.07038e+03,9.97283e+00
1.95000e+03,3.28609e+03,3.12600e+03,9.96821e+00
1.95100e+03,3.19528e+03,3.18160e+03,9.96340e+00
1.95200e+03,3.10452e+03,3.23718e+03,9.95851e+00
1.95300e+03,3.01381e+03,3.29274e+03,9.95348e+00
1.95400e+03,2.92316e+03,3.34827e+03,9.94834e+00
1.95500e+03,2.83256e+03,3.40379e+03,9.94304e+00
1.95600e+03,2.74201e+03,3.45927e+03,9.93760e+00
1.95700e+03,2.65152e+03,3.51474e+03,9.93202e+00
1.95800e+03,2.56109e+03,3.57017e+03,9.92617e+00
1.95900e+03,2.47072e+03,3.62558e+03,9.92008e+00
1.96000e+03,4.92410e+03,2.01726e+03,1.00190e+01
1.96100e+03,4.83281e+03,2.07288e+03,1.00183e+01
1.96200e+03,4.74152e+03,2.12852e+03,1.00174e+01
1.96300e+03,4.65024e+03,2.18417e+03,1.00162e+01
1.96400e+03,4.55896e+03,2.23984e+03,1.00147e+01
1.96500e+03,4.46770e+03,2.29551e+03,1.00130e+01
1.96600e+03,4.37645e+03,2.35119e+03,1.00110e+01
1.96700e+03,4.28522e+03,2.40688e+03,1.00087e+01
1.96800e+03,4.19401e+03,2.46257e+03,1.00061e+01
1.96900e+03,4.10282e+03,2.51826e+03,1.00033e+01
1.97000e+03,4.01165e+03,2.57396e+03,1.00002e+01
1.97100e+03,3.92052e+03,2.62965e+03,9.99687e+00
1.97200e+03,3.82942e+03,2.68534e+03,9.99333e+00
1.97300e+03,3.73835e+03,2.74103e+03,9.98956e+00
1.97400e+03,3.64732e+03,2.79671e+03,9.98564e+00
1.97500e+03,3.55633e+03,2.85238e+03,9.98149e+00
1.97600e+03,3.46537e+03,2.90804e+03,9.97717e+00
1.97700e+03,3.37447e+03,2.96368e+03,9.97274e+00
1.97800e+03,3.28360e+03,3.01931e+03,9.96809e+00
1.97900e+03,3.19279e+03,3.07493e+03,9.96338e+00
1.98000e+03,3.10202e+03,3.13052e+03,9.95852e+00
1.98100e+03,3.01130e+03,3.18610e+03,9.95355e+00
1.98200e+03,2.92064e+03,3.24166e+03,9.94841e+00
1.98300e+03,2.83003e+03,3.29719e+03,9.94315e+00
1.98400e+03,2.73947e+03,3.35270e+03,9.93776e+00
1.98500e+03,2.64897e+03,3.40819e+03,9.93214e+00
1.98600e+03,2.55852e+03,3.46365e+03,9.92633e+00
1.98700e+03,2.46814e+03,3.51909e+03,9.92025e+00
1.98800e+03,4.92158e+03,1.91060e+03,1.00177e+01
1.98900e+03,4.83030e+03,1.96621e+03,1.00170e+01
1.99000e+03,4.73902e+03,2.02184e+03,1.00162e+01
1.99100e+03,4.64775e+03,2.07748e+03,1.00150e+01
1.99200e+03,4.55649e+03,2.13313e+03,1.00136e+01
1.99300e+03,4.46523e+03,2.18880e+03,1.00120e+01
1.99400e+03,4.37399e+03,2.24447e+03,1.00100e+01
1.99500e+03,4.28276e+03,2.30015e+03,1.00077e+01
1.99600e+03,4.19155e+03,2.35584e+03,1.00053e+01
1.99700e+03,4.10037e+03,2.41153e+03,1.00025e+01
1.99800e+03,4.00921e+03,2.46723e+03,9.99952e+00
1.99900e+03,3.91807e+03,2.52292e+03,9.99629e+00
2.00000e+03,3.82697e+03,2.57861e+03,9.99279e+00
2.00100e+03,3.73590e+03,2.63430e+03,9.98911e+00
2.00200e+03,3.64487e+03,2.68999e+03,9.98522e+00
2.00300e+03,3.55387e+03,2.74566e+03,9.98116e+00
2.00400e+03,3.46292e+03,2.80133e+03,9.97693e+00
2.00500e+03,3.37201e+03,2.85699e+03,9.97252e+00
2.00600e+03,3.28114e+03,2.91263e+03,9.96801e+00
2.00700e+03,3.19031e+03,2.96826e+03,9.96331e+00
2.00800e+03,3.09954e+03,3.02388e+03,9.95847e+00
2.00900e+03,3.00881e+03,3.07947e+03,9.95354e+00
2.01000e+03,2.91814e+03,3.13505e+03,9.94846e+00
2.01100e+03,2.82752e+03,3.19060e+03,9.94320e+00
2.01200e+03,2.73695e+03,3.24614e+03,9.93782e+00
2.01300e+03,2.64644e+03,3.30165e+03,9.93225e+00
2.01400e+03,2.55598e+03,3.35713e+03,9.92643e+00
2.01500e+03,2.46559e+03,3.41260e+03,9.92035e+00
2.01600e+03,4.91906e+03,1.80397e+03,1.00163e+01
2.01700e+03,4.82779e+03,1.85957e+03,1.00157e+01
2.01800e+03,4.73653e+03,1.91519e+03,1.00148e+01
2.01900e+03,4.64527e+03,1.97082e+03,1.00137e+01
2.02000e+03,4.55401e+03,2.02646e+03,1.00124e+01
2.02100e+03,4.46276e+03,2.08212e+03,1.00108e+01
2.02200e+03,4.37153e+03,2.13778e+03,1.00089e+01
2.02300e+03,4.28031e+03,2.19346e+03,1.00067e+01
2.02400e+03,4.18911e+03,2.24914e+03,1.00043e+01
2.02500e+03,4.09793e+03,2.30483e+03,1.00017e+01
2.02600e+03,4.00677e+03,2.36052e+03,9.99872e+00
2.02700e+03,3.91564e+03,2.41621e+03,9.99558e+00
2.02800e+03,3.82454e+03,2.47191e+03,9.99219e+00
2.02900e+03,3.73347e+03,2.52760e+03,9.98861e+00
2.03000e+03,3.64243e+03,2.58329e+03,9.98479e+00
2.03100e+03,3.55144e+03,2.63897e+03,9.98077e+00
2.03200e+03,3.46048e+03,2.69465e+03,9.97665e+00
2.03300e+03,3.36956e+03,2.75031e+03,9.97229e+00
2.03400e+03,3.27869e+03,2.80597e+03,9.96780e+00
2.03500e+03,3.18786e+03,2.86161e+03,9.96318e+00
2.03600e+03,3.09707e+03,2.91724e+03,9.95836e+00
2.03700e+03,3.00634e+03,2.97285e+03,9.95347e+00
2.03800e+03,2.91566e+03,3.02844e+03,9.94839e+00
2.03900e+03,2.82502e+03,3.08402e+03,9.94319e+00
2.04000e+03,2.73445e+03,3.13957e+03,9.93781e+00
2.04100e+03,2.64392e+03,3.19510e+03,9.93224e+00
2.04200e+03,2.55346e+03,3.25061e+03,9.92645e+00
2.04300e+03,2.46305e+03,3.30610e+03,9.92037e+00
2.04400e+03,4.91654e+03,1.69739e+03,1.00149e+01
2.04500e+03,4.82529e+03,1.75297e+03,1.00143e+01
2.04600e+03,4.73404e+03,1.80858e+03,1.00135e+01
2.04700e+03,4.64278e+03,1.86419e+03,1.00124e+01
2.04800e+03,4.55154e+03,1.91983e+03,1.00112e+01
2.04900e+03,4.46030e+03,1.97547e+03,1.00096e+01
2.05000e+03,4.36908e+03,2.03113e+03,1.00078e+01
2.05100e+03,4.27786e+03,2.08679e+03,1.00057e+01
2.05200e+03,4.18667e+03,2.14247e+03,1.00033e+01
2.05300e+03,4.09549e+03,2.19815e+03,1.00007e+01
2.05400e+03,4.00434e+03,2.25384e+03,9.99789e+00
2.05500e+03,3.91321e+03,2.30953e+03,9.99481e+00
2.05600e+03,3.82211e+03,2.36523e+03,9.99152e+00
2.05700e+03,3.73105e+03,2.42092e+03,9.98799e+00
2.05800e+03,3.64001e+03,2.47661e+03,9.98425e+00
2.05900e+03,3.54901e+03,2.53230e+03,9.98032e+00
2.06000e+03,3.45805e+03,2.58798e+03,9.97625e+00
2.06100e+03,3.36713e+03,2.64365e+03,9.97195e+00
2.06200e+03,3.27625e+03,2.69932e+03,9.96754e+00
2.06300e+03,3.18542e+03,2.75497e+03,9.96295e+00
2.06400e+03,3.09463e+03,2.81061e+03,9.95820e+00
2.06500e+03,3.00389e+03,2.86624e+03,9.95337e+00
2.06600e+03,2.91319e+03,2.92185e+03,9.94829e+00
2.06700e+03,2.82255e+03,2.97744e+03,9.94310e+00
2.06800e+03,2.73197e+03,3.03301e+03,9.93771e+00
2.06900e+03,2.64143e+03,3.08857e+03,9.93218e+00
2.07000e+03,2.55096e+03,3.14410e+03,9.92639e+00
2.07100e+03,2.46054e+03,3.19961e+03,9.92035e+00
2.07200e+03,4.91402e+03,1.59084e+03,1.00133e+01
2.07300e+03,4.82278e+03,1.64641e+03,1.00128e+01
2.07400e+03,4.73154e+03,1.70200e+03,1.00121e+01
2.07500e+03,4.64030e+03,1.75761e+03,1.00110e+01
2.07600e+03,4.54907e+03,1.81323e+03,1.00098e+01
2.07700e+03,4.45784e+03,1.86886e+03,1.00083e+01
2.07800e+03,4.36663e+03,1.92451e+03,1.00065e+01
2.07900e+03,4.27542e+03,1.98017e+03,1.00046e+01
2.08000e+03,4.18424e+03,2.03584e+03,1.00022e+01
2.08100e+03,4.09307e+03,2.09151e+03,9.99977e+00
2.08200e+03,4.00192e+03,2.14720e+03,9.99697e+00
2.08300e+03,3.91080e+03,2.20288e+03,9.99396e+00
2.08400e+03,3.81970e+03,2.25858e+03,9.99076e+00
2.08500e+03,3.72863e+03,2.31427e+03,9.98730e+00
2.08600e+03,3.63760e+03,2.36996e+03,9.98365e+00
2.08700e+03,3.54660e+03,2.42565e+03,9.97981e+00
2.08800e+03,3.45564e+03,2.48134e+03,9.97578e+00
2.08900e+03,3.36471e+03,2.53702e+03,9.97156e+00
2.09000e+03,3.27383e+03,2.59269e+03,9.96720e+00
2.09100e+03,3.18299e+03,2.64835e+03,9.96265e+00
2.09200e+03,3.09220e+03,2.70400e+03,9.95797e+00
2.09300e+03,3.00145e+03,2.75964e+03,9.95314e+00
2.09400e+03,2.91075e+03,2.81526e+03,9.94813e+00
2.09500e+03,2.82010e+03,2.87087e+03,9.94297e+00
2.09600e+03,2.72951e+03,2.92646e+03,9.93762e+00
2.09700e+03,2.63896e+03,2.98203e+03,9.93206e+00
2.09800e+03,2.54848e+03,3.03759e+03,9.92627e+00
2.09900e+03,2.45806e+03,3.09312e+03,9.92021e+00
2.10000e+03,4.91151e+03,1.48434e+03,1.00118e+01
2.10100e+03,4.82028e+03,1.53989e+03,1.00114e+01
2.10200e+03,4.72905e+03,1.59547e+03,1.00106e+01
2.10300e+03,4.63783e+03,1.65106e+03,1.00096e+01
2.10400e+03,4.54660e+03,1.70667e+03,1.00084e+01
2.10500e+03,4.45539e+03,1.76229e+03,1.00070e+01
2.10600e+03,4.36418e+03,1.81793e+03,1.00052e+01
2.10700e+03,4.27299e+03,1.87358e+03,1.00033e+01
2.10800e+03,4.18181e+03,1.92924e+03,1.00011e+01
2.10900e+03,4.09065e+03,1.98491e+03,9.99868e+00
2.11000e+03,3.99951e+03,2.04058e+03,9.99596e+00
2.11100e+03,3.90839e+03,2.09627e+03,9.99305e+00
2.11200e+03,3.81729e+03,2.15195e+03,9.98990e+00
2.11300e+03,3.72623e+03,2.20765e+03,9.98654e+00
2.11400e+03,3.63520e+03,2.26334e+03,9.98297e+00
2.11500e+03,3.54420e+03,2.31903e+03,9.97917e+00
2.11600e+03,3.45323e+03,2.37472e+03,9.97523e+00
2.11700e+03,3.36231e+03,2.43040e+03,9.97111e+00
2.11800e+03,3.27142e+03,2.48608e+03,9.96676e+00
2.11900e+03,3.18058e+03,2.54175e+03,9.96228e+00
2.12000e+03,3.08978e+03,2.59741e+03,9.95765e+00
2.12100e+03,2.99903e+03,2.65306e+03,9.95284e+00
2.12200e+03,2.90832e+03,2.70869e+03,9.94786e+00
2.12300e+03,2.81767e+03,2.76432e+03,9.94274e+00
2.12400e+03,2.72706e+03,2.81992e+03,9.93741e+00
2.12500e+03,2.63651e+03,2.87551e+03,9.93182e+00
2.12600e+03,2.54602e+03,2.93108e+03,9.92605e+00
2.12700e+03,2.45559e+03,2.98663e+03,9.91997e+00
2.12800e+03,4.90899e+03,1.37788e+03,1.00102e+01
2.12900e+03,4.81778e+03,1.43342e+03,1.00097e+01
2.13000e+03,4.72656e+03,1.48898e+03,1.00091e+01
2.13100e+03,4.63535e+03,1.54455e+03,1.00081e+01
2.13200e+03,4.54414e+03,1.60015e+03,1.00070e+01
2.13300e+03,4.45294e+03,1.65576e+03,1.00056e+01
2.13400e+03,4.36174e+03,1.71138e+03,1.00039e+01
2.13500e+03,4.27056e+03,1.76702e+03,1.00021e+01
2.13600e+03,4.17939e+03,1.82267e+03,9.99990e+00
2.13700e+03,4.08823e+03,1.87833e+03,9.99751e+00
2.13800e+03,3.99710e+03,1.93400e+03,9.99492e+00
2.13900e+03,3.90599e+03,1.98968e+03,9.99208e+00
2.14000e+03,3.81490e+03,2.04536e+03,9.98900e+00
2.14100e+03,3.72384e+03,2.10105e+03,9.98569e+00
2.14200e+03,3.63281e+03,2.15674e+03,9.98223e+00
2.14300e+03,3.54181e+03,2.21243e+03,9.97852e+00
2.14400e+03,3.45084e+03,2.26812e+03,9.97461e+00
2.14500e+03,3.35992e+03,2.32381e+03,9.97053e+00
2.14600e+03,3.26903e+03,2.37949e+03,9.96626e+00
2.14700e+03,3.17818e+03,2.43517e+03,9.96185e+00
2.14800e+03,3.08738e+03,2.49084e+03,9.95724e+00
2.14900e+03,2.99662e+03,2.54650e+03,9.95250e+00
2.15000e+03,2.90591e+03,2.60214e+03,9.94751e+00
2.15100e+03,2.81525e+03,2.65778e+03,9.94240e+00
2.15200e+03,2.72464e+03,2.71340e+03,9.93705e+00
2.15300e+03,2.63409e+03,2.76900e+03,9.93148e+00
2.15400e+03,2.54359e+03,2.82459e+03,9.92570e+00
2.15500e+03,2.45315e+03,2.88016e+03,9.91964e+00
2.15600e+03,4.90648e+03,1.27146e+03,1.00085e+01
2.15700e+03,4.81528e+03,1.32698e+03,1.00081e+01
2.15800e+03,4.72408e+03,1.38253e+03,1.00075e+01
2.15900e+03,4.63288e+03,1.43809e+03,1.00066e+01
2.16000e+03,4.54168e+03,1.49367e+03,1.00055e+01
2.16100e+03,4.45049e+03,1.54927e+03,1.00041e+01
2.16200e+03,4.35930e+03,1.60488e+03,1.00025e+01
2.16300e+03,4.26813e+03,1.66051e+03,1.00007e+01
2.16400e+03,4.17697e+03,1.71615e+03,9.99863e+00
2.16500e+03,4.08582e+03,1.77180e+03,9.99635e+00
2.16600e+03,3.99470e+03,1.82746e+03,9.99380e+00
2.16700e+03,3.90359e+03,1.88313e+03,9.99103e+00
2.16800e+03,3.81251e+03,1.93881e+03,9.98800e+00
2.16900e+03,3.72145e+03,1.99449e+03,9.98481e+00
2.17000e+03,3.63043e+03,2.05018e+03,9.98137e+00
2.17100e+03,3.53943e+03,2.10587e+03,9.97772e+00
2.17200e+03,3.44847e+03,2.16156e+03,9.97390e+00
2.17300e+03,3.35754e+03,2.21725e+03,9.96989e+00
2.17400e+03,3.26665e+03,2.27293e+03,9.96570e+00
2.17500e+03,3.17580e+03,2.32861e+03,9.96132e+00
2.17600e+03,3.08500e+03,2.38429e+03,9.95676e+00
2.17700e+03,2.99424e+03,2.43995e+03,9.95200e+00
